text,label
Cost of Goods Sold FY 2021 ₹49650228,expense
Operating profit ₹72871,profit
"TOTAL INCOME FY 2024 ₹36,276,982",revenue
SHARE CAPITAL FY 2022 ₹931669,other
operating revenue FY 2019 604487,revenue
"Bottom line 49,844,029",profit
Net Profit FY 2024 ₹801904,profit
"EBITDA 2021 1,211,238",profit
"Schedule 1 FY 2021 ₹9,134,333",other
Employee benefits 2020 51390751,expense
Extraordinary items ₹8758458,other
total income ₹11656329,revenue
GROSS REVENUE ₹4333024,revenue
"RENTAL INCOME FY 2019 ₹49,235,834",revenue
license fees FY 2018 119895,revenue
earnings after tax FY 2018 ₹53625,profit
ACCOUNTING POLICY CHANGE 2019 ₹70131841,other
"EBIT 3,036,769",profit
"Depreciation Expense FY 2019 43,505,060",expense
2020 SEGMENT REVENUE ₹9248001,revenue
marketing expense 2022 577462,expense
"EBIT FY 2023 20,956,603",profit
"OCI adjustment 2022 59,961,205",other
cost of materials FY 2020 ₹3075794,expense
"Total Income FY 2019 91,513,977",revenue
"INTEREST EXPENSE FY 2019 ₹79,120,916",expense
"fy 2022 prior period items 642,551",other
FY 2020 Administrative expenses 75367,expense
"2020 Operating Cost 53,558,312",expense
Net income 76968371,profit
"Other income FY 2021 ₹4,027,921",other
"FOREIGN EXCHANGE GAIN FY 2021 ₹83,382,110",other
fy 2018 product sales 866151,revenue
"Net income FY 2021 ₹92,179,579",profit
"administrative expenses 89,256,598",expense
2018 Profit for the year 94325,profit
Total Income 75793759,revenue
"Exceptional items 2022 74,344,692 (Note 8)",other
"Net Profit 2022 66,672,941",profit
NET PROFIT 7412950,profit
"Notes to accounts FY 2018 ₹90,771,435",other
"Product sales 2021 27,653,443",revenue
Rent expense FY 2020 ₹673741,expense
"Prior period items FY 2021 ₹14,243,897",other
Administrative expenses ₹144821 (Note 22),expense
"FY 2018 PROFIT AFTER TAX (PAT) 48,061,607",profit
Reserves and surplus 2018 76824887,other
POWER AND FUEL 2019 ₹7265873,expense
"Deferred tax 2020 62,393,681",other
FY 2018 revenue from operations ₹44517819,revenue
EBIT 2022 78216988,profit
"FY 2019 OTHER INCOME 43,922,530",other
2023 Rent expense ₹199824,expense
"fy 2023 EBITDA 21,064,788",profit
Turnover 2024 7043399,revenue
FY 2021 subscription revenue ₹6937335,revenue
Net Sales 2020 15836,revenue
Other income 2020 ₹8521015,other
"Gross Profit 2023 22,895,907",profit
FY 2020 DEPRECIATION EXPENSE 10478,expense
2019 notes to accounts ₹806317,other
Rent expense 2020 6955234,expense
"OCI ADJUSTMENT 2019 62,715,203",other
"FY 2019 turnover 4,039,423",revenue
EXTRAORDINARY ITEMS FY 2020 93576948,other
Operating Income 2022 ₹895993,profit
2018 MARKETING EXPENSE ₹70906,expense
Operating profit FY 2022 96593644,profit
Segment revenue FY 2021 ₹207392,revenue
2023 EARNINGS AFTER TAX 600809,profit
"operating income 40,889,673",profit
FY 2023 Operating revenue 86207390,revenue
"deferred tax FY 2022 67,302,568",other
FY 2023 operating income 45699484 (Note 7),profit
profit after tax (pat) FY 2021 7157091,profit
"share capital 95,785,957",other
FY 2019 cost of materials ₹41212493,expense
FY 2024 EBIT 56089546,profit
"Employee benefits FY 2021 ₹81,756,445",expense
Income from operations FY 2021 ₹7561407,revenue
"profit after tax (pat) ₹86,961,803",profit
Earnings from operations ₹97973637,profit
"earnings from operations FY 2023 ₹63,922,605",profit
"fy 2019 Related party note ₹65,698,380",other
"SELLING EXPENSES 71,593,451",expense
"accounting policy change FY 2022 ₹56,866,274",other
"FY 2022 INTEREST EXPENSE 17,588,006",expense
Profit after tax (PAT) 2019 29767823,profit
Deferred tax 2019 62707754,other
"Service income ₹3,160,670",revenue
"Prior period items ₹86,592,130",other
marketing expense 2019 ₹12334965,expense
"PROFESSIONAL FEES 2021 74,880,195 (Note 20)",expense
profit after tax (pat) ₹33891892,profit
oci adjustment 94065033 (Note 23),other
"TOTAL INCOME ₹92,373,369",revenue
"NOTES TO ACCOUNTS 2023 ₹79,002,166",other
"Cost of Goods Sold 43,246,359",expense
fy 2024 net income ₹542232,profit
"Product sales 45,638,495",revenue
Segment revenue FY 2018 ₹73733841,revenue
"Prior period items 2021 6,782,875",other
Prior period items FY 2023 ₹31155,other
"FY 2024 Share capital 4,311,222",other
"Rental income 59,949,586",revenue
"turnover FY 2023 ₹26,887,617 (Note 19)",revenue
FY 2020 Power and Fuel 43096161,expense
"oci adjustment FY 2024 55,372,939 (Note 4)",other
"turnover FY 2019 ₹35,001,262",revenue
EBITDA FY 2018 ₹64831765,profit
"GROSS PROFIT FY 2019 ₹28,598,302",profit
"2024 Selling expenses ₹4,122,389",expense
fy 2022 EBIT 9383275,profit
"finance cost 2,959,930",expense
NET INCOME 2018 ₹19322956,profit
RENTAL INCOME FY 2020 ₹4867786,revenue
"FY 2018 schedule 1 27,632,393",other
"Gross Profit FY 2022 11,740,100",profit
"2018 administrative expenses ₹37,939,634",expense
"EARNINGS AFTER TAX ₹81,571,360",profit
Service income FY 2021 92578,revenue
FOREIGN EXCHANGE GAIN 52986540,other
net sales ₹29538047,revenue
"fy 2020 operating cost 12,414,660",expense
fy 2019 Product sales ₹11214,revenue
"2024 INSURANCE EXPENSE ₹54,277,365",expense
"2023 ebit ₹72,896,503",profit
PROFESSIONAL FEES FY 2021 ₹5365912,expense
Exceptional items 2021 ₹93872594,other
R&D EXPENSE ₹3008248,expense
EXCEPTIONAL ITEMS 2018 ₹82817,other
License fees 2024 778526,revenue
"insurance expense FY 2022 4,968,680",expense
"Professional fees FY 2020 ₹51,553,459",expense
schedule 1 FY 2024 ₹997653,other
2024 SHARE CAPITAL ₹2851681,other
operating income 2018 ₹55063823,profit
FOREIGN EXCHANGE GAIN ₹674355,other
"Turnover 2022 ₹12,188,886",revenue
Rent expense 2020 ₹15181637,expense
related party note ₹5428279 (Note 14),other
FY 2024 Finance Cost ₹4703279,expense
"NOTES TO ACCOUNTS 2018 14,364,418",other
"PRIOR PERIOD ITEMS 2021 ₹59,903,645",other
Top line 2333376,revenue
"earnings after tax FY 2021 ₹88,504,151",profit
"Share capital ₹49,024,767",other
Profit Before Tax FY 2021 ₹223591 (Note 8),profit
Net Sales 2023 ₹24544,revenue
Bottom line FY 2022 1136007,profit
Topline revenue FY 2022 72140,revenue
deferred tax 2019 ₹2017032,other
Segment revenue 2024 42536,revenue
Contingent liability 2022 ₹7245694,other
Tax expense FY 2024 8300062 (Note 19),expense
"Revenue from operations 29,158,314",revenue
"other income ₹65,469,829",other
EBITDA 26961542,profit
other income 2024 ₹8630803,other
Subscription Revenue 1735630,revenue
"2020 GROSS PROFIT ₹76,052,314",profit
FY 2021 EBITDA 97470016,profit
INCOME FROM OPERATIONS FY 2020 82529,revenue
"Reserves and surplus 2024 ₹14,615,419",other
"Operating Cost ₹38,336,573",expense
"Related party note ₹98,399,923",other
"Reserves and surplus 18,776,341",other
EBIT 39506538,profit
"2019 Notes to accounts ₹66,205,186",other
"Extraordinary items 2018 91,926,039",other
"SELLING EXPENSES FY 2018 ₹70,417,938",expense
"Notes to accounts FY 2019 ₹35,138,272",other
"Operating revenue 2022 ₹97,023,697",revenue
fy 2019 MERCHANDISE SALES 84946,revenue
"Net income ₹14,837,933",profit
Schedule 1 2022 ₹10659606 (Note 4),other
"fy 2018 DEPRECIATION EXPENSE 479,189",expense
Depreciation Expense FY 2019 7473220,expense
"OCI adjustment ₹3,548,968",other
"OCI adjustment FY 2019 89,303,318",other
"sales revenue 8,541,573",revenue
EXTRAORDINARY ITEMS FY 2020 ₹89841379,other
"fy 2021 PRIOR PERIOD ITEMS ₹33,612,485",other
Selling expenses 2023 ₹25692917,expense
"Rental income 25,758,194",revenue
EBITDA ₹47321,profit
Rent expense ₹1791030,expense
Top line 8935224,revenue
"Earnings from operations 2022 71,992,653",profit
EPS basic FY 2023 3161856,other
"PROFIT AFTER TAX (PAT) ₹33,682,413",profit
"license fees 2023 ₹70,578,349",revenue
"top line FY 2023 ₹20,939,845",revenue
"Segment revenue FY 2019 ₹94,913,313",revenue
"Related party note FY 2022 93,385,443",other
"Product sales 2019 ₹44,170,137",revenue
"Gross Revenue ₹60,438,500",revenue
Operating Income FY 2023 605234,profit
Share capital FY 2018 ₹7115916,other
"bottom line FY 2022 ₹8,208,813",profit
"2018 operating revenue 72,255,759",revenue
FY 2023 POWER AND FUEL ₹39009,expense
"fy 2024 INTEREST EXPENSE 42,534,493",expense
Cost of Goods Sold ₹6362716,expense
Operating Income 12668228,profit
subscription revenue FY 2022 ₹2662054,revenue
SEGMENT REVENUE 2023 ₹345637 (Note 16),revenue
"2024 gross revenue 54,452,540",revenue
"other income FY 2020 52,914,878",other
"fy 2023 FINANCE COST ₹91,583,425",expense
"Net Profit FY 2018 ₹99,750,524",profit
"Professional fees 2020 35,329,856",expense
fy 2018 OCI ADJUSTMENT 9842409 (Note 24),other
"Exceptional items 12,741,278",other
"other expenses ₹22,063,599",expense
profit for the year 2020 64912,profit
"Contingent liability 2024 64,211,561",other
"Professional fees FY 2024 79,212,732",expense
Operating Income ₹90518,profit
Marketing expense 2021 ₹4480382,expense
Operating revenue FY 2023 660086,revenue
Income from operations ₹5137094,revenue
"Insurance expense 2020 44,981,009",expense
"Extraordinary items ₹52,830,310",other
Sales Revenue 2022 ₹27609040,revenue
"net sales 2021 ₹56,183,052",revenue
FY 2018 Gross Profit ₹883097,profit
Related party note ₹479937,other
"FY 2020 foreign exchange gain ₹98,473,954 (Note 19)",other
Rent expense FY 2019 ₹5092999,expense
exceptional items FY 2022 ₹69211077,other
"Tax expense 98,389,688 (Note 11)",expense
"ADMINISTRATIVE EXPENSES 35,740,939",expense
"Earnings from operations FY 2020 17,340,104",profit
2023 Notes to accounts ₹8657436,other
"OTHER INCOME FY 2023 ₹64,661,183",other
Finance Cost ₹19254,expense
"Foreign exchange gain ₹74,332,265",other
share capital 27301884,other
"2024 Contingent liability 79,343,564",other
"SALES OF GOODS FY 2024 50,590,462",revenue
2022 Reserves and surplus 732313,other
2020 Contingent liability 96811625,other
"REVENUE FROM OPERATIONS FY 2022 ₹39,670,038",revenue
"2018 schedule 1 33,630,483",other
OTHER INCOME 2024 ₹3503866,other
Prior period items FY 2022 744584 (Note 17),other
fy 2022 sales revenue 53943990,revenue
"Employee benefits FY 2023 ₹8,818,924",expense
"OPERATING PROFIT 2024 ₹70,364,452",profit
PRODUCT SALES 74174787,revenue
"Other income 2021 88,530,466",other
PRODUCT SALES 27296700,revenue
FINANCE COST FY 2020 916615,expense
"EBIT FY 2020 ₹27,226,565",profit
Marketing expense 2018 ₹52813,expense
"fy 2023 Power and Fuel 23,187,974",expense
"net income 2022 ₹39,048,599",profit
Net Sales 2023 755900,revenue
"Segment revenue 2021 ₹42,853,305 (Note 23)",revenue
"exceptional items FY 2020 ₹49,042,789",other
"Profit after tax (PAT) 2022 ₹48,443,887",profit
"PBT FY 2018 79,912,482",profit
"eps basic ₹50,655,064",other
INTEREST EXPENSE FY 2021 ₹62446166,expense
"Net Sales 2019 89,564,287",revenue
"fy 2018 Gross Profit 81,930,896",profit
"Schedule 1 FY 2021 80,661,355",other
"Segment revenue FY 2024 88,313,548",revenue
TOTAL INCOME 2022 ₹49389352,revenue
"ebit 2019 ₹13,967,526",profit
fy 2021 Accounting policy change 61297687,other
"2019 license fees 66,531,027",revenue
"INTEREST EXPENSE 2023 13,472,888",expense
"2020 profit before tax ₹42,897,571",profit
RELATED PARTY NOTE FY 2022 ₹50125,other
"PRIOR PERIOD ITEMS FY 2018 63,133,793",other
"PROFIT FOR THE YEAR ₹53,723,036",profit
segment revenue ₹92023,revenue
"OPERATING COST 2019 47,431,532",expense
earnings from operations FY 2020 ₹655825,profit
"top line FY 2018 30,105,302",revenue
"2020 EBITDA ₹37,871,028",profit
"accounting policy change 2024 98,701,799",other
"ebitda 73,127,607",profit
"Operating Income FY 2019 49,449,803",profit
"fy 2019 BOTTOM LINE 40,030,592",profit
"consolidated revenue 2019 11,837,125",revenue
FY 2022 OTHER INCOME ₹4446435,other
"Earnings after tax ₹51,272,220",profit
"FY 2021 OPERATING COST ₹84,201,519",expense
TOPLINE REVENUE 2023 ₹23810279,revenue
"Consolidated revenue 26,767,096",revenue
PROFIT AFTER TAX (PAT) ₹18136,profit
Sales Revenue 74077726,revenue
"FY 2020 Operating profit ₹80,499,296",profit
"net profit 45,821,402",profit
"fy 2019 earnings from operations ₹65,578,067",profit
"Power and Fuel FY 2019 ₹23,535,502 (Note 19)",expense
"depreciation expense 2024 30,797,760",expense
Related party note FY 2024 16571117,other
"employee benefits 5,958,071",expense
Bottom line 2023 131873,profit
"R&D expense FY 2021 ₹62,257,767",expense
"2023 Power and Fuel ₹88,386,648",expense
"Profit Before Tax 2020 ₹58,341,059",profit
"Professional fees 2018 ₹66,527,652",expense
Operating revenue ₹198867,revenue
"Foreign exchange gain 2023 ₹97,249,356",other
gross profit FY 2022 ₹18575,profit
fy 2023 RENTAL INCOME 98029,revenue
"FY 2018 exceptional items ₹59,243,052",other
Other income FY 2022 457183,other
"fy 2020 Foreign exchange gain 10,714,632",other
pbt FY 2024 ₹60752,profit
"TOTAL INCOME ₹66,595,378",revenue
"EPS basic 2022 77,249,068",other
"oci adjustment FY 2020 ₹64,057,516",other
foreign exchange gain ₹57080846,other
Employee benefits 2023 850437,expense
Finance Cost 43046,expense
SALES REVENUE 2021 54916840,revenue
"prior period items 2018 ₹1,544,439",other
"Accounting policy change 42,884,261",other
NET INCOME 2018 ₹6230435,profit
Sales of goods FY 2022 ₹35443,revenue
"License fees ₹12,890,710",revenue
"Operating profit 2018 77,296,064",profit
"Reserves and surplus FY 2021 80,561,561",other
"2019 EMPLOYEE BENEFITS 6,760,702",expense
"pbt 83,465,614",profit
"CONTINGENT LIABILITY ₹21,619,430",other
"FY 2022 SALES OF GOODS 82,184,318",revenue
Segment revenue 2021 879243,revenue
PBT 2022 ₹94088,profit
2022 SALES OF GOODS ₹281493,revenue
profit before tax ₹123621,profit
"Profit for the year ₹92,893,711",profit
fy 2024 share capital ₹369891,other
PROFIT AFTER TAX (PAT) 2020 109083,profit
"Operating Income 7,071,643",profit
Profit after tax (PAT) 3310671,profit
"Other Expenses 46,503,084",expense
Schedule 1 FY 2020 ₹51129922,other
"Service income ₹58,011,650",revenue
"FY 2021 ebitda ₹9,028,692",profit
"Total Income ₹36,988,871",revenue
2024 revenue from operations ₹6065810,revenue
SEGMENT REVENUE 2021 ₹60040550,revenue
"EBIT FY 2020 61,641,580",profit
"Professional fees ₹97,981,604",expense
NET PROFIT 41630,profit
"FY 2018 employee benefits 24,304,080",expense
"Administrative expenses FY 2020 ₹78,240,778",expense
"Operating Income 2018 48,291,304",profit
Administrative expenses 6118576,expense
"fy 2019 OTHER EXPENSES ₹15,673,801",expense
"Selling expenses ₹79,718,254",expense
FY 2023 Cost of materials 21332672,expense
ebit 2024 39701146,profit
EBIT ₹9328285,profit
"Cost of Goods Sold 2024 ₹95,002,528",expense
PROFIT AFTER TAX (PAT) ₹80022,profit
Revenue from operations FY 2024 716146,revenue
"Interest expense ₹30,262,304",expense
"Extraordinary items 2023 34,049,405",other
Operating Income FY 2020 ₹752036,profit
"Rent expense 72,637,841",expense
employee benefits FY 2024 980525,expense
"related party note ₹22,145,950",other
2019 TOPLINE REVENUE ₹6363836,revenue
"FY 2021 Finance Cost 1,975,224",expense
TOP LINE FY 2018 7166661,revenue
Product sales 2023 79204468,revenue
"Total Income FY 2023 ₹93,266,275 (Note 24)",revenue
"Notes to accounts 2020 45,690,969",other
R&D EXPENSE ₹5259672,expense
ebit FY 2019 ₹55961943,profit
"FY 2023 MERCHANDISE SALES ₹32,142,885",revenue
Foreign exchange gain 2019 162438,other
2021 Related party note 2224473,other
SUBSCRIPTION REVENUE 27709269,revenue
Insurance expense 2022 ₹28352 (Note 12),expense
"Net Profit FY 2019 64,615,120",profit
"other income FY 2019 ₹50,235,491",other
tax expense FY 2024 556694,expense
Sales Revenue 2018 9073692,revenue
Tax expense FY 2024 ₹38693060,expense
"Contingent liability FY 2024 76,552,138",other
gross profit 63929902 (Note 15),profit
"Reserves and surplus 16,894,607",other
"Interest expense 33,607,176",expense
"2023 Gross Profit 93,161,915",profit
"COST OF GOODS SOLD 94,203,092",expense
net income FY 2020 826768,profit
"r&d expense FY 2023 ₹5,771,942",expense
schedule 1 524864,other
"fy 2022 Gross Revenue 14,355,720",revenue
"Net Profit 96,956,143",profit
"fy 2022 employee benefits 9,176,002",expense
fy 2024 Depreciation Expense 7366035,expense
"2024 license fees ₹43,457,575",revenue
Turnover FY 2019 24965 (Note 7),revenue
eps basic 2024 372770,other
Net income 959294,profit
"top line FY 2024 ₹9,603,585",revenue
"FY 2018 Segment revenue ₹67,674,084",revenue
COST OF GOODS SOLD FY 2018 4771940,expense
Product sales 552917,revenue
Foreign exchange gain 2020 ₹62394,other
